FechaHora_hora,Valor_sum,Valor_mean,Valor_count,Year,Month,Day,Hour
2025-02-21 21:00:00,3910985492.19,3604594.9236774193,1085,2025,2,21,21
2025-02-21 22:00:00,2472556558.99,2278853.9714193544,1085,2025,2,21,22
2025-02-21 23:00:00,2482459446.06,2287981.0562764974,1085,2025,2,21,23
2025-02-22 00:00:00,2113694457.82,1948105.491078341,1085,2025,2,22,0
2025-02-22 01:00:00,2424511509.84,2234572.8201290322,1085,2025,2,22,1
2025-02-22 02:00:00,2324600418.49,2142488.8649677415,1085,2025,2,22,2
2025-02-22 03:00:00,1952895903.33,1799904.0583686635,1085,2025,2,22,3
2025-02-22 04:00:00,2256826759.1,2080024.662764977,1085,2025,2,22,4
2025-02-22 05:00:00,1986066616.56,1830476.1442949309,1085,2025,2,22,5
2025-02-22 06:00:00,1949779724.1000001,1797032.003778802,1085,2025,2,22,6
2025-02-22 07:00:00,2591682746.59,2388647.6927096774,1085,2025,2,22,7
2025-02-22 08:00:00,2212837406.11,2039481.4802857144,1085,2025,2,22,8
2025-02-22 09:00:00,2556140671.27,2355890.0196036864,1085,2025,2,22,9
2025-02-22 10:00:00,2611879707.84,2407262.4035391705,1085,2025,2,22,10
2025-02-22 11:00:00,2629889431.27,2423861.2269769586,1085,2025,2,22,11
2025-02-22 12:00:00,2582231164.97,2379936.5575760365,1085,2025,2,22,12
2025-02-22 13:00:00,2590562200.42,2387614.931262673,1085,2025,2,22,13
2025-02-22 14:00:00,2631807007.25,2425628.578110599,1085,2025,2,22,14
2025-02-22 15:00:00,2644036678.57,2436900.1645806455,1085,2025,2,22,15
2025-02-22 16:00:00,3757921169.06,3463521.8148018434,1085,2025,2,22,16
2025-02-22 17:00:00,3505160956.82,3230563.093843318,1085,2025,2,22,17
2025-02-22 18:00:00,3526114706.84,3249875.305843318,1085,2025,2,22,18
2025-02-22 19:00:00,3605088055.15,3322661.801981567,1085,2025,2,22,19
2025-02-22 20:00:00,3577999875.95,3297695.7382027647,1085,2025,2,22,20
2025-02-22 21:00:00,3634932177.79,3350167.905797235,1085,2025,2,22,21
2025-02-22 22:00:00,2039845600.85,1880042.0284331797,1085,2025,2,22,22
2025-02-22 23:00:00,1892455446.82,1744198.5684976957,1085,2025,2,22,23
2025-02-23 00:00:00,2641573473.59,2434629.929576037,1085,2025,2,23,0
2025-02-23 01:00:00,2588531029.3,2385742.8841474657,1085,2025,2,23,1
2025-02-23 02:00:00,2496353795.14,2300786.9079631334,1085,2025,2,23,2
2025-02-23 03:00:00,2422111975.66,2232361.267889401,1085,2025,2,23,3
2025-02-23 04:00:00,2393675890.54,2206152.894506912,1085,2025,2,23,4
2025-02-23 05:00:00,2409185414.21,2220447.3863686635,1085,2025,2,23,5
2025-02-23 06:00:00,2205250954.5,2032489.3589861752,1085,2025,2,23,6
2025-02-23 07:00:00,2214438633.04,2040957.2654746543,1085,2025,2,23,7
2025-02-23 08:00:00,2131046713.06,1964098.353050691,1085,2025,2,23,8
2025-02-23 09:00:00,2143659160.3799999,1975722.7284608295,1085,2025,2,23,9
2025-02-23 10:00:00,1617160483.64,1490470.4918341015,1085,2025,2,23,10
2025-02-23 11:00:00,2382522490.0,2195873.2626728113,1085,2025,2,23,11
2025-02-23 12:00:00,2347592120.22,2163679.3734746543,1085,2025,2,23,12
2025-02-23 13:00:00,2591991505.62,2388932.2632442396,1085,2025,2,23,13
2025-02-23 14:00:00,2402959920.14,2214709.6038156683,1085,2025,2,23,14
2025-02-23 15:00:00,2770022688.56,2553016.3028202765,1085,2025,2,23,15
2025-02-23 16:00:00,2677820520.9,2468037.346451613,1085,2025,2,23,16
2025-02-23 17:00:00,2812508401.65,2592173.642073733,1085,2025,2,23,17
2025-02-23 18:00:00,3027065983.91,2789922.565815668,1085,2025,2,23,18
2025-02-23 19:00:00,3455912075.57,3185172.4198801843,1085,2025,2,23,19
2025-02-23 20:00:00,3429020506.67,3160387.5637511523,1085,2025,2,23,20
2025-02-23 21:00:00,3002514085.1,2767294.0876497696,1085,2025,2,23,21
2025-02-23 22:00:00,2899229274.48,2672100.7138064518,1085,2025,2,23,22
2025-02-23 23:00:00,2469338441.11,2275887.964156682,1085,2025,2,23,23
2025-02-24 00:00:00,2098293852.15,1933911.3844700463,1085,2025,2,24,0
2025-02-24 01:00:00,2050473300.86,1889837.1436497695,1085,2025,2,24,1
2025-02-24 02:00:00,1903747660.24,1754606.138470046,1085,2025,2,24,2
2025-02-24 03:00:00,1866410847.39,1720194.329391705,1085,2025,2,24,3
2025-02-24 04:00:00,2276423776.3,2098086.4297695854,1085,2025,2,24,4
2025-02-24 05:00:00,2467459147.5099998,2274155.8963225805,1085,2025,2,24,5
2025-02-24 06:00:00,2504056772.4,2307886.426175115,1085,2025,2,24,6
2025-02-24 07:00:00,2413820639.65,2224719.483548387,1085,2025,2,24,7
2025-02-24 08:00:00,2412969222.49,2223934.7672718894,1085,2025,2,24,8
2025-02-24 09:00:00,2497523322.72,2301864.81356682,1085,2025,2,24,9
2025-02-24 10:00:00,2646791741.76,2439439.393327189,1085,2025,2,24,10
2025-02-24 11:00:00,3119242851.2,2874878.2038709675,1085,2025,2,24,11
2025-02-24 12:00:00,3192324519.51,2942234.5801935485,1085,2025,2,24,12
2025-02-24 13:00:00,3202343119.26,2951468.312682028,1085,2025,2,24,13
2025-02-24 14:00:00,3353191575.76,3090499.148165899,1085,2025,2,24,14
2025-02-24 15:00:00,3893338970.52,3588330.8484055297,1085,2025,2,24,15
2025-02-24 16:00:00,3767303709.21,3472169.3172442396,1085,2025,2,24,16
2025-02-24 17:00:00,3147705022.54,2901110.6198525345,1085,2025,2,24,17
2025-02-24 18:00:00,7616674270.0,7019976.285714285,1085,2025,2,24,18
2025-02-24 19:00:00,7657498990.34,7057602.756073733,1085,2025,2,24,19
2025-02-24 20:00:00,7651339418.42,7051925.731262673,1085,2025,2,24,20
2025-02-24 21:00:00,3955352477.87,3645486.154718894,1085,2025,2,24,21
2025-02-24 22:00:00,2927201985.2,2697882.0140092163,1085,2025,2,24,22
2025-02-24 23:00:00,2718951353.48,2505945.9479078343,1085,2025,2,24,23
2025-02-25 00:00:00,2406885991.17,2218328.1024608295,1085,2025,2,25,0
2025-02-25 01:00:00,2279217377.08,2100661.177032258,1085,2025,2,25,1
2025-02-25 02:00:00,2180423195.83,2009606.6321013824,1085,2025,2,25,2
2025-02-25 03:00:00,2166100709.11,1996406.183511521,1085,2025,2,25,3
2025-02-25 04:00:00,2220224506.97,2046289.868175115,1085,2025,2,25,4
2025-02-25 05:00:00,2374112463.8,2188122.086451613,1085,2025,2,25,5
2025-02-25 06:00:00,2407357070.87,2218762.277299539,1085,2025,2,25,6
2025-02-25 07:00:00,2425567581.74,2235546.158285714,1085,2025,2,25,7
2025-02-25 08:00:00,2468592220.17,2275200.202921659,1085,2025,2,25,8
2025-02-25 09:00:00,2519223873.02,2321865.32075576,1085,2025,2,25,9
2025-02-25 10:00:00,2544824863.74,2345460.703907834,1085,2025,2,25,10
2025-02-25 11:00:00,2640776604.39,2433895.4879170507,1085,2025,2,25,11
2025-02-25 12:00:00,2480499145.68,2286174.327815668,1085,2025,2,25,12
2025-02-25 13:00:00,2407647792.89,2219030.223861751,1085,2025,2,25,13
2025-02-25 14:00:00,2548728406.36,2349058.439041475,1085,2025,2,25,14
2025-02-25 15:00:00,3557576288.19,3278872.155013825,1085,2025,2,25,15
2025-02-25 16:00:00,2439538181.64,2248422.287225806,1085,2025,2,25,16
2025-02-25 17:00:00,7444756310.78,6861526.553714286,1085,2025,2,25,17
2025-02-25 18:00:00,8543063387.95,7873791.140967742,1085,2025,2,25,18
2025-02-25 19:00:00,8884445580.16,8188429.106138249,1085,2025,2,25,19
2025-02-25 20:00:00,8669255981.47,7990097.678774193,1085,2025,2,25,20
2025-02-25 21:00:00,7078229963.21,6523714.251806452,1085,2025,2,25,21
2025-02-25 22:00:00,2203065040.05,2030474.6912903227,1085,2025,2,25,22
2025-02-25 23:00:00,2130684684.8,1963764.686451613,1085,2025,2,25,23
2025-02-26 00:00:00,2466015493.44,2272825.339576037,1085,2025,2,26,0
2025-02-26 01:00:00,2145031059.04,1976987.15118894,1085,2025,2,26,1
2025-02-26 02:00:00,2224802395.16,2050509.1199631335,1085,2025,2,26,2
2025-02-26 03:00:00,2224242224.43,2049992.8335760366,1085,2025,2,26,3
2025-02-26 04:00:00,1872013699.92,1725358.2487741937,1085,2025,2,26,4
2025-02-26 05:00:00,2082331978.03,1919199.979751152,1085,2025,2,26,5
2025-02-26 06:00:00,2072453192.1,1910095.1079262672,1085,2025,2,26,6
2025-02-26 07:00:00,2262791695.88,2085522.3003502304,1085,2025,2,26,7
2025-02-26 08:00:00,2312644915.39,2131469.9681013823,1085,2025,2,26,8
2025-02-26 09:00:00,2295797562.26,2115942.453695853,1085,2025,2,26,9
2025-02-26 10:00:00,2372908090.61,2187012.065078341,1085,2025,2,26,10
2025-02-26 11:00:00,3893085730.65,3588097.4476036867,1085,2025,2,26,11
2025-02-26 12:00:00,2344715387.2,2161028.0066359444,1085,2025,2,26,12
2025-02-26 13:00:00,3269056808.09,3012955.583493088,1085,2025,2,26,13
2025-02-26 14:00:00,3339757029.85,3078117.078202765,1085,2025,2,26,14
2025-02-26 15:00:00,3824551302.6,3524932.0761290323,1085,2025,2,26,15
2025-02-26 16:00:00,3821203014.0,3521846.0958525348,1085,2025,2,26,16
2025-02-26 17:00:00,3563602174.65,3284425.9674193547,1085,2025,2,26,17
2025-02-26 18:00:00,3760093150.22,3465523.64075576,1085,2025,2,26,18
2025-02-26 19:00:00,7545581334.78,6954452.843115207,1085,2025,2,26,19
2025-02-26 20:00:00,7382047499.440001,6803730.414230416,1085,2025,2,26,20
2025-02-26 21:00:00,3212872647.77,2961172.9472534563,1085,2025,2,26,21
2025-02-26 22:00:00,3373469851.81,3109188.803511521,1085,2025,2,26,22
2025-02-26 23:00:00,2098530003.8600001,1934129.0358156683,1085,2025,2,26,23
2025-02-27 00:00:00,1927172611.71,1776195.9554930876,1085,2025,2,27,0
2025-02-27 01:00:00,1901695675.39,1752714.9081935484,1085,2025,2,27,1
2025-02-27 02:00:00,1889622699.42,1741587.7414009217,1085,2025,2,27,2
2025-02-27 03:00:00,2073566628.09,1911121.3162119815,1085,2025,2,27,3
2025-02-27 04:00:00,1862227203.46,1716338.4363686636,1085,2025,2,27,4
2025-02-27 05:00:00,1936909732.8,1785170.2606451612,1085,2025,2,27,5
2025-02-27 06:00:00,1948571048.99,1795918.0175023042,1085,2025,2,27,6
2025-02-27 07:00:00,2120028441.43,1953943.2639907834,1085,2025,2,27,7
2025-02-27 08:00:00,2112108085.74,1946643.3969953917,1085,2025,2,27,8
2025-02-27 09:00:00,2092606360.1299999,1928669.4563410138,1085,2025,2,27,9
2025-02-27 10:00:00,2157560805.72,1988535.3048110597,1085,2025,2,27,10
2025-02-27 11:00:00,2202180106.52,2029659.0843502304,1085,2025,2,27,11
2025-02-27 12:00:00,2120157823.51,1954062.5101474654,1085,2025,2,27,12
2025-02-27 13:00:00,3672119172.62,3384441.633751152,1085,2025,2,27,13
2025-02-27 14:00:00,3884305517.73,3580005.0854654377,1085,2025,2,27,14
2025-02-27 15:00:00,4107422947.96,3785643.270009217,1085,2025,2,27,15
2025-02-27 16:00:00,3976874753.27,3665322.3532442395,1085,2025,2,27,16
2025-02-27 17:00:00,3566518622.03,3287113.937354839,1085,2025,2,27,17
2025-02-27 18:00:00,3682934010.29,3394409.2260737326,1085,2025,2,27,18
2025-02-27 19:00:00,7268798955.03,6699353.875603686,1085,2025,2,27,19
2025-02-27 20:00:00,3635977532.89,3351131.366718894,1085,2025,2,27,20
2025-02-27 21:00:00,3587618802.15,3306561.1079723504,1085,2025,2,27,21
2025-02-27 22:00:00,2116884122.17,1951045.273889401,1085,2025,2,27,22
2025-02-27 23:00:00,1968531378.3999999,1814314.634470046,1085,2025,2,27,23
2025-02-28 00:00:00,2016058197.22,1863270.052883549,1082,2025,2,28,0
2025-02-28 01:00:00,1867896283.23,1726336.6758133087,1082,2025,2,28,1
2025-02-28 02:00:00,1756215710.6,1623119.8804066542,1082,2025,2,28,2
2025-02-28 03:00:00,1686968730.97,1559120.82344732,1082,2025,2,28,3
2025-02-28 04:00:00,1685943144.29,1558172.9614510166,1082,2025,2,28,4
2025-02-28 05:00:00,1743185253.76,1611076.9443253234,1082,2025,2,28,5
2025-02-28 06:00:00,1721639364.75,1591163.9230591496,1082,2025,2,28,6
2025-02-28 07:00:00,1986492192.77,1835944.7252957486,1082,2025,2,28,7
2025-02-28 08:00:00,1941997675.75,1794822.251155268,1082,2025,2,28,8
2025-02-28 09:00:00,1897934101.07,1754098.060138632,1082,2025,2,28,9
2025-02-28 10:00:00,1984516982.68,1834119.2076524955,1082,2025,2,28,10
2025-02-28 11:00:00,2267523394.03,2095677.8133364143,1082,2025,2,28,11
2025-02-28 12:00:00,2167702116.8,2003421.5497227358,1082,2025,2,28,12
2025-02-28 13:00:00,2217850504.9,2049769.4130314235,1082,2025,2,28,13
2025-02-28 14:00:00,3711079080.75,3429832.7918207026,1082,2025,2,28,14
2025-02-28 15:00:00,3700128476.54,3419712.085526802,1082,2025,2,28,15
2025-02-28 16:00:00,3499180098.39,3233992.6972181145,1082,2025,2,28,16
2025-02-28 17:00:00,3784840336.58,3498004.0079297596,1082,2025,2,28,17
2025-02-28 18:00:00,6698586815.16,6190930.513086876,1082,2025,2,28,18
2025-02-28 19:00:00,6708126765.49,6199747.472726433,1082,2025,2,28,19
2025-02-28 20:00:00,3144361192.48,2906063.9486876153,1082,2025,2,28,20
2025-02-28 21:00:00,3100306172.41,2865347.6639648797,1082,2025,2,28,21
2025-02-28 22:00:00,1887265485.53,1744237.9718391867,1082,2025,2,28,22
2025-02-28 23:00:00,1821573909.52,1683524.8701663585,1082,2025,2,28,23
2025-03-01 00:00:00,3878140279.25,5957204.730030722,651,2025,3,1,0
2025-03-01 01:00:00,3679016544.34,5651331.097296467,651,2025,3,1,1
2025-03-01 02:00:00,3626619446.36,5570844.003625193,651,2025,3,1,2
2025-03-01 03:00:00,3524918719.96,5414621.689646698,651,2025,3,1,3
2025-03-01 04:00:00,3277299217.61,5034253.790491552,651,2025,3,1,4
2025-03-01 05:00:00,3092046770.57,4749687.819615976,651,2025,3,1,5
2025-03-01 06:00:00,3028385880.8,4651898.434408602,651,2025,3,1,6
2025-03-01 07:00:00,3244793102.06,4984321.201321044,651,2025,3,1,7
2025-03-01 08:00:00,3213898180.29,4936863.564193549,651,2025,3,1,8
2025-03-01 09:00:00,3321223560.58,5101725.899508448,651,2025,3,1,9
2025-03-01 10:00:00,3417244098.7999997,5249222.886021505,651,2025,3,1,10
2025-03-01 11:00:00,3392955036.5,5211912.498463902,651,2025,3,1,11
2025-03-01 12:00:00,3344354446.27,5137257.213932412,651,2025,3,1,12
2025-03-01 13:00:00,3393420151.21,5212626.960384024,651,2025,3,1,13
2025-03-01 14:00:00,3516199757.12,5401228.505560676,651,2025,3,1,14
2025-03-01 15:00:00,3581667796.03,5501793.8495084485,651,2025,3,1,15
2025-03-01 16:00:00,3423101575.73,5258220.546436252,651,2025,3,1,16
2025-03-01 17:00:00,3116200575.69,4786790.438847926,651,2025,3,1,17
2025-03-01 18:00:00,3251151058.98,4994087.648202765,651,2025,3,1,18
2025-03-01 19:00:00,3121871053.39,4795500.850061444,651,2025,3,1,19
2025-03-01 20:00:00,3110128573.37,4777463.246344086,651,2025,3,1,20
2025-03-01 21:00:00,3087644690.69,4742925.7921505375,651,2025,3,1,21
2025-03-01 22:00:00,2940992109.95,4517653.010675883,651,2025,3,1,22
2025-03-01 23:00:00,2903323167.59,4459789.811966206,651,2025,3,1,23
2025-03-02 00:00:00,2953772045.4,4600891.036448598,642,2025,3,2,0
2025-03-02 01:00:00,3008218113.44,4685697.996012461,642,2025,3,2,1
2025-03-02 02:00:00,2933975689.85,4570055.591666667,642,2025,3,2,2
2025-03-02 03:00:00,2802901557.13,4365890.275903427,642,2025,3,2,3
2025-03-02 04:00:00,2783184474.51,4335178.3092056075,642,2025,3,2,4
2025-03-02 05:00:00,2802370754.14,4365063.479968847,642,2025,3,2,5
2025-03-02 06:00:00,2625525040.87,4089602.8673987538,642,2025,3,2,6
2025-03-02 07:00:00,2989320672.46,4656262.729688474,642,2025,3,2,7
2025-03-02 08:00:00,2989762842.41,4656951.467928349,642,2025,3,2,8
2025-03-02 09:00:00,3016556622.22,4698686.327445483,642,2025,3,2,9
2025-03-02 10:00:00,3035821134.2799997,4728693.355576323,642,2025,3,2,10
2025-03-02 11:00:00,3090723974.83,4814211.798800623,642,2025,3,2,11
2025-03-02 12:00:00,3144760162.47,4898380.315373831,642,2025,3,2,12
2025-03-02 13:00:00,3182623132.06,4957356.903520249,642,2025,3,2,13
2025-03-02 14:00:00,3269966592.8199997,5093405.907819314,642,2025,3,2,14
2025-03-02 15:00:00,3432359064.51,5346353.6830373835,642,2025,3,2,15
2025-03-02 16:00:00,3695772360.23,5756654.766713396,642,2025,3,2,16
2025-03-02 17:00:00,3209632920.36,4999428.224859813,642,2025,3,2,17
2025-03-02 18:00:00,3228322809.5299997,5028540.201760124,642,2025,3,2,18
2025-03-02 19:00:00,3308837588.3,5153952.629750779,642,2025,3,2,19
2025-03-02 20:00:00,3291754531.41,5127343.506869159,642,2025,3,2,20
2025-03-02 21:00:00,3109023970.5099998,4842716.464968847,642,2025,3,2,21
2025-03-02 22:00:00,3163892518.2400002,4928181.49258567,642,2025,3,2,22
2025-03-02 23:00:00,3207182542.3,4995611.436604362,642,2025,3,2,23
2025-03-03 00:00:00,3508448389.64,5464872.88105919,642,2025,3,3,0
2025-03-03 01:00:00,3393968928.29,5286555.963068536,642,2025,3,3,1
2025-03-03 02:00:00,3269056146.79,5091987.76758567,642,2025,3,3,2
2025-03-03 03:00:00,3205641630.75,4993211.262850467,642,2025,3,3,3
2025-03-03 04:00:00,3552156126.78,5532953.468504673,642,2025,3,3,4
2025-03-03 05:00:00,3342332509.15,5206125.403660436,642,2025,3,3,5
2025-03-03 06:00:00,3338450614.89,5200078.839392523,642,2025,3,3,6
2025-03-03 07:00:00,3497226235.49,5447392.890171339,642,2025,3,3,7
2025-03-03 08:00:00,3499524772.39,5450973.16571651,642,2025,3,3,8
2025-03-03 09:00:00,3581317830.7,5578376.683333333,642,2025,3,3,9
2025-03-03 10:00:00,3656077707.4900002,5694825.089548287,642,2025,3,3,10
2025-03-03 11:00:00,3578045850.45,5573280.14088785,642,2025,3,3,11
2025-03-03 12:00:00,3651418426.8,5687567.642990654,642,2025,3,3,12
2025-03-03 13:00:00,3495276930.51,5444356.58957944,642,2025,3,3,13
2025-03-03 14:00:00,3697246683.02,5758951.2196573205,642,2025,3,3,14
2025-03-03 15:00:00,3603775974.16,5613358.215202492,642,2025,3,3,15
2025-03-03 16:00:00,3569934820.84,5560646.138380063,642,2025,3,3,16
2025-03-03 17:00:00,3227889160.6,5027864.736137072,642,2025,3,3,17
2025-03-03 18:00:00,3268656293.88,5091364.943738318,642,2025,3,3,18
2025-03-03 19:00:00,4845214750.43,7547063.474190031,642,2025,3,3,19
2025-03-03 20:00:00,3570719414.07,5561868.246214953,642,2025,3,3,20
2025-03-03 21:00:00,2988401530.61,4654831.044563863,642,2025,3,3,21
2025-03-03 22:00:00,3050652660.0099998,4751795.420576324,642,2025,3,3,22
2025-03-03 23:00:00,3170242407.09,4938072.285186917,642,2025,3,3,23
2025-03-04 00:00:00,1329393275.02,2070706.0358566977,642,2025,3,4,0
2025-03-04 01:00:00,1335613112.05,2080394.2555295948,642,2025,3,4,1
2025-03-04 02:00:00,1315881753.57,2049660.0522897195,642,2025,3,4,2
2025-03-04 03:00:00,1303834660.84,2030895.110342679,642,2025,3,4,3
2025-03-04 04:00:00,1307165176.8799999,2036082.8300311523,642,2025,3,4,4
2025-03-04 05:00:00,1407628185.8,2192567.267601246,642,2025,3,4,5
2025-03-04 06:00:00,1339211919.8600001,2085999.8751713398,642,2025,3,4,6
2025-03-04 07:00:00,1623571927.12,2528928.2353894077,642,2025,3,4,7
2025-03-04 08:00:00,1617412102.75,2519333.4933800623,642,2025,3,4,8
2025-03-04 09:00:00,1494311927.42,2327588.6719937697,642,2025,3,4,9
2025-03-04 10:00:00,1503811109.63,2342384.9059657324,642,2025,3,4,10
2025-03-04 11:00:00,1678554421.3,2614570.7496884735,642,2025,3,4,11
2025-03-04 12:00:00,1686564566.85,2627047.611915888,642,2025,3,4,12
2025-03-04 13:00:00,1677428370.06,2612816.7757943925,642,2025,3,4,13
2025-03-04 14:00:00,1680447723.83,2617519.819049844,642,2025,3,4,14
2025-03-04 15:00:00,1549213112.08,2413104.5359501555,642,2025,3,4,15
2025-03-04 16:00:00,1481977996.8799999,2308376.9421806852,642,2025,3,4,16
2025-03-04 17:00:00,1700522218.66,2648788.50258567,642,2025,3,4,17
2025-03-04 18:00:00,4106861456.19,6396980.46135514,642,2025,3,4,18
2025-03-04 19:00:00,3738887725.96,5823812.657258567,642,2025,3,4,19
2025-03-04 20:00:00,3783078583.25,5892645.768302181,642,2025,3,4,20
2025-03-04 21:00:00,1952982167.92,3042028.29894081,642,2025,3,4,21
2025-03-04 22:00:00,1186359344.4,1847911.7514018693,642,2025,3,4,22
2025-03-04 23:00:00,1290094547.83,2009493.0651557632,642,2025,3,4,23
2025-03-05 00:00:00,1172349676.48,1826089.8387538942,642,2025,3,5,0
2025-03-05 01:00:00,1129909095.39,1759983.0146261684,642,2025,3,5,1
2025-03-05 02:00:00,736488276.79,1147178.0012305295,642,2025,3,5,2
2025-03-05 03:00:00,781819638.87,1217787.5994859813,642,2025,3,5,3
2025-03-05 04:00:00,767681925.24,1195766.2386915889,642,2025,3,5,4
2025-03-05 05:00:00,1234022449.99,1922153.348894081,642,2025,3,5,5
2025-03-05 06:00:00,1259716288.6,1962174.9043613705,642,2025,3,5,6
2025-03-05 07:00:00,1332093545.39,2074912.0644704052,642,2025,3,5,7
2025-03-05 08:00:00,1406718834.06,2191150.831869159,642,2025,3,5,8
2025-03-05 09:00:00,1477841006.69,2301933.032227414,642,2025,3,5,9
2025-03-05 10:00:00,1450089556.76,2258706.47470405,642,2025,3,5,10
2025-03-05 11:00:00,1525909651.36,2376806.310529595,642,2025,3,5,11
2025-03-05 12:00:00,1504301145.15,2343148.201168224,642,2025,3,5,12
2025-03-05 13:00:00,1585365635.42,2469416.8776012463,642,2025,3,5,13
2025-03-05 14:00:00,1657529380.07,2581821.464283489,642,2025,3,5,14
2025-03-05 15:00:00,1683036768.51,2621552.598925234,642,2025,3,5,15
2025-03-05 16:00:00,1606882545.24,2502932.313457944,642,2025,3,5,16
2025-03-05 17:00:00,1375089787.38,2141884.4040186917,642,2025,3,5,17
2025-03-05 18:00:00,2125664521.58,3311003.927694704,642,2025,3,5,18
2025-03-05 19:00:00,1940167376.88,3022067.565233645,642,2025,3,5,19
2025-03-05 20:00:00,2369715654.9,3691145.879906542,642,2025,3,5,20
2025-03-05 21:00:00,1324783645.69,2063525.9278660438,642,2025,3,5,21
2025-03-05 22:00:00,1291638510.6,2011897.9915887848,642,2025,3,5,22
2025-03-05 23:00:00,1300418492.27,2025573.9754984423,642,2025,3,5,23
2025-03-06 00:00:00,1003060864.92,1555133.1239069768,645,2025,3,6,0
2025-03-06 01:00:00,995133811.8,1542843.1190697674,645,2025,3,6,1
2025-03-06 02:00:00,980040608.01,1519442.803116279,645,2025,3,6,2
2025-03-06 03:00:00,949573236.14,1472206.5676589147,645,2025,3,6,3
2025-03-06 04:00:00,1006448058.54,1560384.586883721,645,2025,3,6,4
2025-03-06 05:00:00,959621120.8100001,1487784.6834263566,645,2025,3,6,5
2025-03-06 06:00:00,942947232.3199999,1461933.6935193797,645,2025,3,6,6
2025-03-06 07:00:00,1115556797.02,1729545.421736434,645,2025,3,6,7
2025-03-06 08:00:00,1097567601.89,1701655.1967286824,645,2025,3,6,8
2025-03-06 09:00:00,1079408756.54,1673501.9481240308,645,2025,3,6,9
2025-03-06 10:00:00,1096989172.48,1700758.4069457364,645,2025,3,6,10
2025-03-06 11:00:00,1111327500.57,1722988.372976744,645,2025,3,6,11
2025-03-06 12:00:00,1071031077.54,1660513.2985116278,645,2025,3,6,12
2025-03-06 13:00:00,1118060491.55,1733427.1186821705,645,2025,3,6,13
2025-03-06 14:00:00,1173766318.72,1819792.7422015504,645,2025,3,6,14
2025-03-06 15:00:00,1180373212.73,1830035.9887286823,645,2025,3,6,15
2025-03-06 16:00:00,1583792125.18,2455491.6669457364,645,2025,3,6,16
2025-03-06 17:00:00,1882152948.55,2918066.5868992247,645,2025,3,6,17
2025-03-06 18:00:00,3955659720.38,6132805.768031008,645,2025,3,6,18
2025-03-06 19:00:00,4043755745.7999997,6269388.753178294,645,2025,3,6,19
2025-03-06 20:00:00,3930477182.54,6093763.073705426,645,2025,3,6,20
2025-03-06 21:00:00,2475496039.19,3837978.3553333334,645,2025,3,6,21
2025-03-06 22:00:00,971130318.3,1505628.4004651161,645,2025,3,6,22
2025-03-06 23:00:00,970210914.99,1504202.9689767442,645,2025,3,6,23
2025-03-07 00:00:00,1117369098.3700001,1732355.1912713181,645,2025,3,7,0
2025-03-07 01:00:00,1040808937.8,1613657.2679069766,645,2025,3,7,1
2025-03-07 02:00:00,994939673.28,1542542.129116279,645,2025,3,7,2
2025-03-07 03:00:00,1008191144.06,1563087.0450542634,645,2025,3,7,3
2025-03-07 04:00:00,1026698601.06,1591780.7768372092,645,2025,3,7,4
2025-03-07 05:00:00,992405744.65,1538613.557596899,645,2025,3,7,5
2025-03-07 06:00:00,986897543.46,1530073.7107906977,645,2025,3,7,6
2025-03-07 07:00:00,1087679169.35,1686324.2935658912,645,2025,3,7,7
2025-03-07 08:00:00,1091486757.48,1692227.5309767441,645,2025,3,7,8
2025-03-07 09:00:00,1088362681.45,1687384.002248062,645,2025,3,7,9
2025-03-07 10:00:00,1095117097.04,1697855.9644031008,645,2025,3,7,10
2025-03-07 11:00:00,1130355557.72,1752489.2367751938,645,2025,3,7,11
2025-03-07 12:00:00,1125851262.76,1745505.833736434,645,2025,3,7,12
2025-03-07 13:00:00,1131281168.07,1753924.2915813953,645,2025,3,7,13
2025-03-07 14:00:00,1571751027.64,2436823.2986666667,645,2025,3,7,14
2025-03-07 15:00:00,1756400646.5,2723101.7775193797,645,2025,3,7,15
2025-03-07 16:00:00,1761894909.27,2731620.014372093,645,2025,3,7,16
2025-03-07 17:00:00,1605615957.25,2489327.065503876,645,2025,3,7,17
2025-03-07 18:00:00,3060541689.19,4745025.874713179,645,2025,3,7,18
2025-03-07 19:00:00,3063593319.58,4749757.084620154,645,2025,3,7,19
2025-03-07 20:00:00,2984399259.08,4626975.5954728685,645,2025,3,7,20
2025-03-07 21:00:00,1550231104.3799999,2403459.076558139,645,2025,3,7,21
2025-03-07 22:00:00,1366557883.95,2118694.3937209304,645,2025,3,7,22
2025-03-07 23:00:00,1570589735.8,2435022.84620155,645,2025,3,7,23
2025-03-08 00:00:00,884575568.1899999,1371434.9894418605,645,2025,3,8,0
2025-03-08 01:00:00,887457339.42,1375902.8518139534,645,2025,3,8,1
2025-03-08 02:00:00,876847803.17,1359453.9584031007,645,2025,3,8,2
2025-03-08 03:00:00,862189018.55,1336727.1605426355,645,2025,3,8,3
2025-03-08 04:00:00,856021664.93,1327165.371984496,645,2025,3,8,4
2025-03-08 05:00:00,874173644.36,1355307.975751938,645,2025,3,8,5
2025-03-08 06:00:00,855724030.62,1326703.9234418604,645,2025,3,8,6
2025-03-08 07:00:00,946119808.59,1466852.4164186048,645,2025,3,8,7
2025-03-08 08:00:00,958553333.73,1486129.1995813954,645,2025,3,8,8
